NO,TIME,SUHU,SET POINT,EROR,DELTA EROR,OUTPUT ANFIS,OUTPUT M
1068,01:09:49,60.12,60.00,-0.12,0.00,0.93,M1
1069,01:09:51,60.06,60.00,-0.06,0.06,1.26,M2
1070,01:09:53,60.06,60.00,-0.06,0.00,0.98,M1
1071,01:09:55,60.06,60.00,-0.06,0.00,0.98,M1
1072,01:09:57,60.06,60.00,-0.06,0.00,0.98,M1
1073,01:09:59,60.06,60.00,-0.06,0.00,0.98,M1
1074,01:10:01,60.06,60.00,-0.06,0.00,0.98,M1
1075,01:10:03,60.06,60.00,-0.06,0.00,0.98,M1
1076,01:10:05,60.06,60.00,-0.06,0.00,0.98,M1
1077,01:10:07,60.06,60.00,-0.06,0.00,0.98,M1
1078,01:10:09,60.06,60.00,-0.06,0.00,0.98,M1
1079,01:10:11,60.12,60.00,-0.12,-0.06,0.88,M1
1080,01:10:13,60.12,60.00,-0.12,0.00,0.93,M1
1081,01:10:15,60.06,60.00,-0.06,0.06,1.26,M2
1082,01:10:17,60.12,60.00,-0.12,-0.06,0.88,M1
1083,01:10:19,60.12,60.00,-0.12,0.00,0.93,M1
1084,01:10:21,60.12,60.00,-0.12,0.00,0.93,M1
1085,01:10:23,60.12,60.00,-0.12,0.00,0.93,M1
1086,01:10:25,60.06,60.00,-0.06,0.06,1.26,M2
1087,01:10:27,60.06,60.00,-0.06,0.00,0.98,M1
1088,01:10:29,60.06,60.00,-0.06,0.00,0.98,M1
1089,01:10:31,60.06,60.00,-0.06,0.00,0.98,M1
1090,01:10:34,60.06,60.00,-0.06,0.00,0.98,M1
1091,01:10:36,60.06,60.00,-0.06,0.00,0.98,M1
1092,01:10:38,60.06,60.00,-0.06,0.00,0.98,M1
1093,01:10:40,60.12,60.00,-0.12,-0.06,0.88,M1
1094,01:10:42,60.06,60.00,-0.06,0.06,1.26,M2
1095,01:10:44,60.06,60.00,-0.06,0.00,0.98,M1
1096,01:10:46,60.06,60.00,-0.06,0.00,0.98,M1
1097,01:10:48,60.12,60.00,-0.12,-0.06,0.88,M1
1098,01:10:50,60.12,60.00,-0.12,0.00,0.93,M1
1099,01:10:52,60.12,60.00,-0.12,0.00,0.93,M1
1100,01:10:54,60.12,60.00,-0.12,0.00,0.93,M1
1101,01:10:56,60.12,60.00,-0.12,0.00,0.93,M1
1102,01:10:58,60.12,60.00,-0.12,0.00,0.93,M1
1103,01:11:00,60.19,60.00,-0.19,-0.06,0.85,M1
1104,01:11:02,60.12,60.00,-0.12,0.06,1.22,M1
1105,01:11:04,60.12,60.00,-0.12,0.00,0.93,M1
1106,01:11:06,60.12,60.00,-0.12,0.00,0.93,M1
1107,01:11:08,60.12,60.00,-0.12,0.00,0.93,M1
1108,01:11:10,60.12,60.00,-0.12,0.00,0.93,M1
1109,01:11:12,60.12,60.00,-0.12,0.00,0.93,M1
1110,01:11:14,60.12,60.00,-0.12,0.00,0.93,M1
1111,01:11:16,60.12,60.00,-0.12,0.00,0.93,M1
1112,01:11:18,60.12,60.00,-0.12,0.00,0.93,M1
1113,01:11:20,60.19,60.00,-0.19,-0.06,0.85,M1
1114,01:11:22,60.19,60.00,-0.19,0.00,0.88,M1
1115,01:11:24,60.19,60.00,-0.19,0.00,0.88,M1
1116,01:11:26,60.19,60.00,-0.19,0.00,0.88,M1
1117,01:11:28,60.19,60.00,-0.19,0.00,0.88,M1
1118,01:11:30,60.19,60.00,-0.19,0.00,0.88,M1
1119,01:11:32,60.25,60.00,-0.25,-0.06,0.81,M1
1120,01:11:34,60.25,60.00,-0.25,0.00,0.85,M1
1121,01:11:36,60.19,60.00,-0.19,0.06,1.19,M1
1122,01:11:38,60.19,60.00,-0.19,0.00,0.88,M1
1123,01:11:40,60.19,60.00,-0.19,0.00,0.88,M1
1124,01:11:42,60.19,60.00,-0.19,0.00,0.88,M1
1125,01:11:44,60.19,60.00,-0.19,0.00,0.88,M1
1126,01:11:46,60.19,60.00,-0.19,0.00,0.88,M1
1127,01:11:48,60.12,60.00,-0.12,0.06,1.22,M1
1128,01:11:50,60.12,60.00,-0.12,0.00,0.93,M1
1129,01:11:52,60.12,60.00,-0.12,0.00,0.93,M1
1130,01:11:54,60.12,60.00,-0.12,0.00,0.93,M1
1131,01:11:56,60.12,60.00,-0.12,0.00,0.93,M1
1132,01:11:58,60.12,60.00,-0.12,0.00,0.93,M1
1133,01:12:00,60.12,60.00,-0.12,0.00,0.93,M1
1134,01:12:02,60.12,60.00,-0.12,0.00,0.93,M1
1135,01:12:04,60.06,60.00,-0.06,0.06,1.26,M2
1136,01:12:06,60.06,60.00,-0.06,0.00,0.98,M1
1137,01:12:08,60.06,60.00,-0.06,0.00,0.98,M1
1138,01:12:10,60.06,60.00,-0.06,0.00,0.98,M1
1139,01:12:12,60.06,60.00,-0.06,0.00,0.98,M1
1140,01:12:14,60.06,60.00,-0.06,0.00,0.98,M1
1141,01:12:16,60.06,60.00,-0.06,0.00,0.98,M1
1142,01:12:18,60.06,60.00,-0.06,0.00,0.98,M1
1143,01:12:20,60.06,60.00,-0.06,0.00,0.98,M1
1144,01:12:22,60.06,60.00,-0.06,0.00,0.98,M1
1145,01:12:24,60.06,60.00,-0.06,0.00,0.98,M1
1146,01:12:26,60.06,60.00,-0.06,0.00,0.98,M1
1147,01:12:28,60.06,60.00,-0.06,0.00,0.98,M1
1148,01:12:30,60.12,60.00,-0.12,-0.06,0.88,M1
1149,01:12:32,60.12,60.00,-0.12,0.00,0.93,M1
1150,01:12:34,60.12,60.00,-0.12,0.00,0.93,M1
1151,01:12:36,60.12,60.00,-0.12,0.00,0.93,M1
1152,01:12:39,60.06,60.00,-0.06,0.06,1.26,M2
1153,01:12:41,60.06,60.00,-0.06,0.00,0.98,M1
1154,01:12:43,60.06,60.00,-0.06,0.00,0.98,M1
1155,01:12:45,60.06,60.00,-0.06,0.00,0.98,M1
1156,01:12:47,60.06,60.00,-0.06,0.00,0.98,M1
1157,01:12:49,60.06,60.00,-0.06,0.00,0.98,M1
1158,01:12:51,60.06,60.00,-0.06,0.00,0.98,M1
1159,01:12:53,60.00,60.00,0.00,0.06,1.29,M2
1160,01:12:55,60.06,60.00,-0.06,-0.06,0.91,M1
1161,01:12:57,60.00,60.00,0.00,0.06,1.29,M2
1162,01:12:59,60.00,60.00,0.00,0.00,1.04,M1
1163,01:13:01,60.06,60.00,-0.06,-0.06,0.91,M1
1164,01:13:03,60.00,60.00,0.00,0.06,1.29,M2
1165,01:13:05,60.00,60.00,0.00,0.00,1.04,M1
1166,01:13:07,60.00,60.00,0.00,0.00,1.04,M1
1167,01:13:09,60.06,60.00,-0.06,-0.06,0.91,M1
1168,01:13:11,60.00,60.00,0.00,0.06,1.29,M2
1169,01:13:13,60.00,60.00,0.00,0.00,1.04,M1
1170,01:13:15,60.06,60.00,-0.06,-0.06,0.91,M1
1171,01:13:17,60.06,60.00,-0.06,0.00,0.98,M1
1172,01:13:19,60.06,60.00,-0.06,0.00,0.98,M1
1173,01:13:21,60.06,60.00,-0.06,0.00,0.98,M1
1174,01:13:23,60.12,60.00,-0.12,-0.06,0.88,M1
1175,01:13:25,60.12,60.00,-0.12,0.00,0.93,M1
1176,01:13:27,60.12,60.00,-0.12,0.00,0.93,M1
1177,01:13:29,60.12,60.00,-0.12,0.00,0.93,M1
1178,01:13:31,60.19,60.00,-0.19,-0.06,0.85,M1
1179,01:13:33,60.19,60.00,-0.19,0.00,0.88,M1
1180,01:13:35,60.19,60.00,-0.19,0.00,0.88,M1
1181,01:13:37,60.19,60.00,-0.19,0.00,0.88,M1
1182,01:13:39,60.19,60.00,-0.19,0.00,0.88,M1
1183,01:13:41,60.25,60.00,-0.25,-0.06,0.81,M1
1184,01:13:43,60.25,60.00,-0.25,0.00,0.85,M1
1185,01:13:45,60.25,60.00,-0.25,0.00,0.85,M1
1186,01:13:47,60.25,60.00,-0.25,0.00,0.85,M1
1187,01:13:49,60.25,60.00,-0.25,0.00,0.85,M1
1188,01:13:51,60.25,60.00,-0.25,0.00,0.85,M1
1189,01:13:53,60.25,60.00,-0.25,0.00,0.85,M1
1190,01:13:55,60.25,60.00,-0.25,0.00,0.85,M1
1191,01:13:57,60.25,60.00,-0.25,0.00,0.85,M1
1192,01:13:59,60.19,60.00,-0.19,0.06,1.19,M1
1193,01:14:01,60.25,60.00,-0.25,-0.06,0.81,M1
1194,01:14:03,60.19,60.00,-0.19,0.06,1.19,M1
1195,01:14:05,60.19,60.00,-0.19,0.00,0.88,M1
1196,01:14:07,60.19,60.00,-0.19,0.00,0.88,M1
1197,01:14:09,60.19,60.00,-0.19,0.00,0.88,M1
1198,01:14:11,60.19,60.00,-0.19,0.00,0.88,M1
1199,01:14:13,60.19,60.00,-0.19,0.00,0.88,M1
1200,01:14:15,60.19,60.00,-0.19,0.00,0.88,M1
1201,01:14:17,60.19,60.00,-0.19,0.00,0.88,M1
1202,01:14:19,60.19,60.00,-0.19,0.00,0.88,M1
1203,01:14:21,60.19,60.00,-0.19,0.00,0.88,M1
1204,01:14:23,60.19,60.00,-0.19,0.00,0.88,M1
1205,01:14:25,60.19,60.00,-0.19,0.00,0.88,M1
1206,01:14:27,60.19,60.00,-0.19,0.00,0.88,M1
1207,01:14:29,60.19,60.00,-0.19,0.00,0.88,M1
1208,01:14:32,60.19,60.00,-0.19,0.00,0.88,M1
1209,01:14:34,60.19,60.00,-0.19,0.00,0.88,M1
1210,01:14:36,60.19,60.00,-0.19,0.00,0.88,M1
1211,01:14:38,60.12,60.00,-0.12,0.06,1.22,M1
1212,01:14:40,60.19,60.00,-0.19,-0.06,0.85,M1
1213,01:14:42,60.12,60.00,-0.12,0.06,1.22,M1
1214,01:14:44,60.12,60.00,-0.12,0.00,0.93,M1
1215,01:14:46,60.12,60.00,-0.12,0.00,0.93,M1
1216,01:14:48,60.12,60.00,-0.12,0.00,0.93,M1
1217,01:14:50,60.12,60.00,-0.12,0.00,0.93,M1
1218,01:14:52,60.12,60.00,-0.12,0.00,0.93,M1
1219,01:14:54,60.12,60.00,-0.12,0.00,0.93,M1
1220,01:14:56,60.12,60.00,-0.12,0.00,0.93,M1
1221,01:14:58,60.12,60.00,-0.12,0.00,0.93,M1
